month_dt,region_desc,obj_cnt,total_area,living_area,elem_1k_cnt,elem_2k_cnt,elem_3k_cnt,elem_4k_cnt,elem_parking_cnt
2024-08-01,Приморский край,561,7928800,4778900,63931,23891,8216,802,20419
2024-08-01,Псковская область,125,1040600,729800,7111,4470,2353,43,70
2024-08-01,Удмуртская Республика,363,5111000,3415700,34298,23325,9863,1182,3072
2024-08-01,Новосибирская область,1894,15795600,9505700,91474,62837,31345,4015,28869
2024-08-01,Крым Республика,426,3989100,2401800,31322,13693,3577,188,4435
2024-08-01,Тыва Республика,195,397200,253200,3056,1469,906,234,0
2024-08-01,Коми Республика,49,553400,376600,3196,2946,1672,148,28
2024-08-01,Амурская область,121,1214400,771500,9050,5510,1556,53,287
2024-08-01,Брянская область,197,2163000,1469400,12272,10348,3176,139,224
2024-08-01,Донецкая Народная Республика,9,96900,60200,451,413,192,1,0
2024-08-01,Севастополь город,89,741500,495700,6269,2996,830,55,527
2024-08-01,Кемеровская область - Кузбасс,300,2656200,1794200,20809,10439,3940,347,1561
2024-08-01,Калмыкия Республика,33,184100,135100,889,999,341,2,18
2024-08-01,Челябинская область,566,6888200,4748600,36161,36478,18233,2608,1686
2024-08-01,Магаданская область,9,131200,71700,690,723,145,1,0
2024-08-01,Кировская область,223,2002500,1379100,12687,10386,4803,458,978
2024-08-01,Белгородская область,216,1398400,895200,10268,5632,1868,51,180
2024-08-01,Башкортостан Республика,942,11276700,7464200,80725,53267,20751,2652,13437
2024-08-01,Тюменская область,919,13584200,8564000,76989,60489,25087,2821,23001
2024-08-01,Курская область,111,1128700,816100,8681,4921,1784,58,490
2024-08-01,Камчатский край,16,238500,149900,1102,1011,320,1,36
2024-08-01,Марий Эл Республика,192,1557000,1036800,7907,7614,2780,40,410
2024-08-01,Смоленская область,265,1821100,1327800,11695,9243,2852,132,939
2024-08-01,Тамбовская область,165,1547000,1084200,10996,6512,2733,121,70
2024-08-01,Ненецкий Автономный округ,2,23400,16600,63,148,131,0,0
2024-08-01,Астраханская область,137,1863100,1281000,15194,8901,2528,81,1258
2024-08-01,Пермский край,476,7635400,4928800,38801,36250,21849,2511,6207
2024-08-01,Москва город,1728,70318000,41987300,333544,279678,134512,28433,219648
2024-08-01,Дагестан Республика,79,1225100,787500,5713,5619,1326,63,974
2024-08-01,Забайкальский край,78,767100,514400,5535,4068,1274,64,93
2024-08-01,Курганская область,126,1133200,805100,8461,5503,1899,52,100
2024-08-01,Саха (Якутия) Республика ,174,1807700,1256200,16017,8109,1674,112,824
2024-08-01,Калининградская область,701,6654200,4242400,44634,29108,6974,161,6515
2024-08-01,Костромская область,207,817500,575600,4789,4297,1416,10,35
2024-08-01,Алтай Республика,20,140100,84900,1161,492,182,17,77
2024-08-01,Тверская область,319,2252900,1424000,14600,9572,3001,380,629
2024-08-01,Карачаево-Черкесская Республика,21,301200,198500,1728,1045,389,55,53
2024-08-01,Новгородская область,81,745000,455200,3901,3040,1522,13,56
2024-08-01,Хакасия Республика,149,1300400,784300,7944,4450,2233,187,690
2024-08-01,Луганская Народная Республика,3,33600,24800,159,171,90,1,86
2024-08-01,Краснодарский край,2360,30772400,20439100,274884,130221,33538,1848,18994
2024-08-01,Саратовская область,295,3401000,2207900,19765,15423,6549,78,1059
2024-08-01,Ленинградская область,927,15166400,9736800,175780,52779,13511,889,8562
2024-08-01,Московская область,2389,46585000,29614400,322835,225993,79039,7366,43917
2024-08-01,Ульяновская область,292,2521400,1699800,16403,12603,4775,460,429
2024-08-01,Липецкая область,288,2107500,1405000,11972,8736,3415,363,1915
2024-08-01,Волгоградская область,486,3813700,2569300,25653,18970,6497,438,1532
2024-08-01,Томская область,126,1012200,596500,4474,4509,1975,264,1380
2024-08-01,Калужская область,219,2568000,1693800,15325,12181,3959,257,1432
2024-08-01,Чувашская Республика,332,3748200,2505200,21731,18236,5333,219,4000
2024-08-01,Свердловская область,923,17503300,11139200,127658,71307,26799,2004,23226
2024-08-01,Ханты-Мансийский АО - Югра,214,2580600,1670600,15774,12373,3438,150,3226
2024-08-01,Карелия Республика,112,1097400,703300,2705,7050,3642,647,836
2024-08-01,Тульская область,374,4169600,2811500,30230,19394,5671,62,1523
2024-08-01,Бурятия Республика,184,1734600,1151400,11047,7651,2958,166,911
2024-08-01,Хабаровский край,306,3528800,2175400,19156,14860,7210,571,4529
2024-08-01,Ямало-Ненецкий Автономный округ,171,962700,631000,5778,4547,2006,150,1413
2024-08-01,Сахалинская область,172,1368500,804500,8081,6288,1534,44,651
2024-08-01,Кабардино-Балкарская Республика,150,1053900,657000,4300,3114,1757,237,1954
2024-08-01,Самарская область,593,7795000,4998500,51982,31878,12690,662,12320
2024-08-01,Мурманская область,3,12700,9400,66,79,13,0,0
2024-08-01,Санкт-Петербург город,1398,42530100,24803700,378263,128799,49750,5024,74039
2024-08-01,Омская область,102,1526400,956600,10898,5644,1939,87,1546
2024-09-01,Томская область,129,1129800,640300,4822,4773,2130,284,1604
2024-09-01,Алтайский край,285,4248400,2668000,20613,20804,10239,1566,2504
2024-09-01,Свердловская область,940,17693000,11256600,128593,72098,27256,2056,23561
2024-09-01,Бурятия Республика,196,1821900,1201000,11621,7983,3058,166,1027
2024-09-01,Северная Осетия - Алания Республика,134,1356500,900200,6425,4909,2536,189,1927
2024-09-01,Чукотский Автономный округ,2,4700,4300,20,60,0,0,0
2024-09-01,Приморский край,566,7996000,4815800,64416,24055,8361,809,20650
2024-09-01,Сахалинская область,182,1444100,855900,8303,6861,1663,49,808
2024-09-01,Камчатский край,17,252000,158500,1215,1059,347,1,36
2024-09-01,Татарстан Республика,1036,12931700,8067800,77388,57443,22312,1985,24721
2024-09-01,Архангельская область,246,2238400,1472500,17513,9764,3980,231,1522
2024-09-01,Мурманская область,4,17500,14200,66,79,13,37,0
2024-09-01,Тюменская область,931,13834000,8684500,77810,61593,25384,2848,23613
2024-09-01,Воронежская область,564,8985400,5864600,67449,34247,14938,519,7017
2024-09-01,Омская область,103,1533700,961800,10984,5680,1939,87,1546
2024-09-01,Тамбовская область,165,1547000,1084200,10996,6512,2733,121,70
2024-09-01,Иркутская область,620,3700600,2601900,29130,15983,5776,551,1927
2024-09-01,Орловская область,122,1704800,1200600,12263,6386,3536,1,123
2024-09-01,Саха (Якутия) Республика ,187,1948900,1346100,17236,8631,1815,114,944
2024-09-01,Челябинская область,572,7004200,4798700,36772,36748,18343,2610,1686
2024-09-01,Башкортостан Республика,957,11466400,7579000,82683,53790,20991,2652,13705
2024-09-01,Краснодарский край,2383,31207600,20699500,277884,132021,34321,1848,19645
2024-09-01,Алтай Республика,21,143800,88400,1192,516,198,17,77
2024-09-01,Ивановская область,165,1658400,919800,8192,5435,2443,31,731
2024-09-01,Оренбургская область,286,3023800,1973700,21663,13172,5032,185,502
2024-09-01,Тверская область,362,2577700,1653900,16686,11022,3534,403,713
2024-09-01,Владимирская область,322,2692200,1823800,16975,11664,4859,148,1923
2024-09-01,Московская область,2402,46912700,29825500,325361,227583,79443,7424,44216
2024-09-01,Мордовия Республика,90,799500,537300,5200,3863,973,15,0
2024-09-01,Новосибирская область,1906,15911500,9556300,91974,63247,31489,4006,29017
2024-09-01,Марий Эл Республика,196,1620000,1062500,8167,7811,2796,40,410
2024-09-01,Пермский край,487,7914600,5105000,40181,37702,22633,2619,6516
2024-09-01,Псковская область,127,1079700,748300,7178,4552,2436,48,70
2024-09-01,Чувашская Республика,335,3774700,2528900,21976,18356,5390,220,4000
2024-09-01,Ставропольский край,535,6469500,4165400,46600,26715,7160,270,6582
2024-09-01,Москва город,1750,71403500,42672200,338072,285014,137863,29074,223371
2024-09-01,Кабардино-Балкарская Республика,150,1001600,618500,3975,2938,1694,237,1813
2024-09-01,Брянская область,197,2163300,1469400,12272,10348,3176,139,224
2024-09-01,Курская область,110,1125800,814300,8655,4917,1784,58,490
2024-09-01,Ленинградская область,928,15323000,9825800,177936,53110,13482,853,8562
2024-09-01,Астраханская область,137,1869700,1298700,15270,9013,2598,81,1258
2024-09-01,Рязанская область,219,4517900,2925000,34090,19201,5577,32,3694
2024-09-01,Смоленская область,264,1816100,1324300,11665,9218,2847,132,939
2024-09-01,Дагестан Республика,85,1333700,852600,6214,6048,1428,63,1084
2024-09-01,Вологодская область,423,2986600,2050100,19423,13709,6412,204,335
2024-09-01,Ханты-Мансийский АО - Югра,215,2586200,1674100,15842,12378,3444,148,3226
2024-09-01,Хабаровский край,310,3597100,2219800,19572,15208,7418,579,4529
2024-09-01,Крым Республика,440,4103900,2476200,32429,14089,3613,188,4389
2024-09-01,Донецкая Народная Республика,11,124400,77700,616,552,222,1,0
2024-09-01,Чеченская Республика,44,1136800,722100,2438,3333,2478,1479,305
2024-09-01,Ингушетия Республика,11,202100,114500,272,538,425,69,382
2024-09-01,Белгородская область,218,1412400,905700,10437,5699,1867,51,180
2024-09-01,Красноярский край,443,8365200,5136800,37266,38562,17521,2656,11075
2024-09-01,Карелия Республика,113,1109000,712200,2769,7112,3660,647,836
2024-09-01,Саратовская область,300,3437600,2235300,19900,15669,6612,78,1059
2024-09-01,Хакасия Республика,151,1344000,811700,8034,4690,2328,223,690
2024-09-01,Ненецкий Автономный округ,2,23400,16600,63,148,131,0,0
2024-09-01,Коми Республика,49,553400,376600,3196,2946,1672,148,28
